Order id,Razón Social ,Sucursal,Métodos De Pago,Subtotal $,Subvención Yummy $,Subtotal Mas Subvención Yummy,Total Cupones de Comercio $,IGTF Comercio $,Fecha De La Orden,Tipo de Delivery,Estado de la orden
"19259635","INVERSIONES MERCEBAR, C.A.","2 Doce Market - Las Mercedes","InstantDebit","29","0","29","0","0","2026-05-25 09:32:24.717","CoreLogistics","Finalizado"
"19259490","INVERSIONES MERCEBAR, C.A.","2 Doce Market - Las Mercedes","punto_de_venta","8","0","8","0","0","2026-05-24 23:42:04.446","CoreLogistics","Finalizado"
"19259419","INVERSIONES MERCEBAR, C.A.","2 Doce Market - Las Mercedes","InstantDebit","13.19","0","13.19","0","0","2026-05-24 23:26:20.569","CoreLogistics","Finalizado"
"19259394","INVERSIONES MERCEBAR, C.A.","2 Doce Market - Las Mercedes","punto_de_venta","24.42","0","24.42","0","0","2026-05-24 23:06:09.388","CoreLogistics","Finalizado"
"19259045","INVERSIONES MERCEBAR, C.A.","2 Doce Market - Las Mercedes","CreditsPagoMovilV2","3.7","0","3.7","0","0","2026-05-24 22:05:04.140","CoreLogistics","Finalizado"
"19259047","INVERSIONES MERCEBAR, C.A.","2 Doce Market - Las Mercedes","megasoft","21.99","0","21.99","0","0","2026-05-24 21:52:39.287","CoreLogistics","Finalizado"
"19258848","INVERSIONES MERCEBAR, C.A.","2 Doce Market - Las Mercedes","megasoft","6.2","0","6.2","0","0","2026-05-24 21:47:17.108","CoreLogistics","Finalizado"
"19258669","INVERSIONES MERCEBAR, C.A.","2 Doce Market - Las Mercedes","punto_de_venta","3.5","0","3.5","0","0","2026-05-24 21:17:38.729","CoreLogistics","Finalizado"
"19258446","INVERSIONES MERCEBAR, C.A.","2 Doce Market - Las Mercedes","InstantDebit","6.4","0","6.4","0","0","2026-05-24 21:09:44.123","CoreLogistics","Finalizado"
"19256803","INVERSIONES MERCEBAR, C.A.","2 Doce Market - Las Mercedes","punto_de_venta","10","0","10","0","0","2026-05-24 19:54:29.147","CoreLogistics","Finalizado"
"19257229","INVERSIONES MERCEBAR, C.A.","2 Doce Market - Las Mercedes","InstantDebit","10.55","0","10.55","0","0","2026-05-24 19:46:50.220","CoreLogistics","Finalizado"
"19255788","INVERSIONES MERCEBAR, C.A.","2 Doce Market - Las Mercedes","CreditsPagoMovilV2","95","0","95","0","0","2026-05-24 18:47:07.320","CoreLogistics","Finalizado"
"19255355","INVERSIONES MERCEBAR, C.A.","2 Doce Market - Las Mercedes","InstantDebit","66.27","0","66.27","0","0","2026-05-24 18:07:55.663","CoreLogistics","Finalizado"
"19255640","INVERSIONES MERCEBAR, C.A.","2 Doce Market - Las Mercedes","CreditsPagoMovilV2","5.8","0","5.8","0","0","2026-05-24 18:06:09.738","CoreLogistics","Finalizado"
"19255217","INVERSIONES MERCEBAR, C.A.","2 Doce Market - Las Mercedes","CreditsPagoMovilV2","105","0","105","0","0","2026-05-24 18:05:03.052","CoreLogistics","Finalizado"
"19255471","INVERSIONES MERCEBAR, C.A.","2 Doce Market - Las Mercedes","CreditsPagoMovilV2","4.1","0","4.1","0","0","2026-05-24 17:56:57.504","CoreLogistics","Finalizado"
"19255307","INVERSIONES MERCEBAR, C.A.","2 Doce Market - Las Mercedes","megasoft","11.6","0","11.6","0","0","2026-05-24 17:45:42.293","CoreLogistics","Finalizado"
"19254703","INVERSIONES MERCEBAR, C.A.","2 Doce Market - Las Mercedes","stripe","7.9","0","7.9","0","0","2026-05-24 16:53:48.137","CoreLogistics","Finalizado"
"19254471","INVERSIONES MERCEBAR, C.A.","2 Doce Market - Las Mercedes","megasoft","6.93","0","6.93","0","0","2026-05-24 16:47:21.632","CoreLogistics","Finalizado"
"19254019","INVERSIONES MERCEBAR, C.A.","2 Doce Market - Las Mercedes","stripe","75.19","0","75.19","0","0","2026-05-24 16:42:10.385","CoreLogistics","Finalizado"
"19253599","INVERSIONES MERCEBAR, C.A.","2 Doce Market - Las Mercedes","megasoft","10.5","0","10.5","0","0","2026-05-24 16:28:42.378","CoreLogistics","Finalizado"
"19253980","INVERSIONES MERCEBAR, C.A.","2 Doce Market - Las Mercedes","megasoft","11.6","0","11.6","0","0","2026-05-24 16:24:27.420","CoreLogistics","Finalizado"
"19252787","INVERSIONES MERCEBAR, C.A.","2 Doce Market - Las Mercedes","megasoft","12.49","0","12.49","0","0","2026-05-24 15:17:29.192","CoreLogistics","Finalizado"
"19252716","INVERSIONES MERCEBAR, C.A.","2 Doce Market - Las Mercedes","punto_de_venta","3.5","0","3.5","0","0","2026-05-24 15:16:53.424","CoreLogistics","Finalizado"
"19251466","INVERSIONES MERCEBAR, C.A.","2 Doce Market - Las Mercedes","CreditsPagoMovilV2","10.67","0","10.67","0","0","2026-05-24 14:04:18.226","CoreLogistics","Finalizado"
"19251662","INVERSIONES MERCEBAR, C.A.","2 Doce Market - Las Mercedes","CreditsPagoMovilV2","12.51","0","12.51","0","0","2026-05-24 13:59:29.984","CoreLogistics","Finalizado"
"19251502","INVERSIONES MERCEBAR, C.A.","2 Doce Market - Las Mercedes","punto_de_venta","4.8","0","4.8","0","0","2026-05-24 13:54:19.110","CoreLogistics","Finalizado"
"19250732","INVERSIONES MERCEBAR, C.A.","2 Doce Market - Las Mercedes","CreditsPagoMovilV2","26.39","0","26.39","0","0","2026-05-24 13:07:52.082","CoreLogistics","Finalizado"
"19250160","INVERSIONES MERCEBAR, C.A.","2 Doce Market - Las Mercedes","punto_de_venta","3.5","0","3.5","0","0","2026-05-24 11:40:18.591","CoreLogistics","Finalizado"
"19249870","INVERSIONES MERCEBAR, C.A.","2 Doce Market - Las Mercedes","InstantDebit","27.5","0","27.5","0","0","2026-05-24 10:09:13.601","CoreLogistics","Finalizado"
"19249463","INVERSIONES MERCEBAR, C.A.","2 Doce Market - Las Mercedes","punto_de_venta","25.5","0","25.5","0","0","2026-05-24 00:26:28.205","CoreLogistics","Finalizado"
"19249450","INVERSIONES MERCEBAR, C.A.","2 Doce Market - Las Mercedes","megasoft","5.5","0","5.5","0","0","2026-05-24 00:25:03.913","CoreLogistics","Finalizado"
"19249540","INVERSIONES MERCEBAR, C.A.","2 Doce Market - Las Mercedes","punto_de_venta","8.5","0","8.5","0","0","2026-05-24 00:23:57.516","CoreLogistics","Finalizado"
"19249537","INVERSIONES MERCEBAR, C.A.","2 Doce Market - Las Mercedes","megasoft","7.68","0","7.68","0","0","2026-05-24 00:23:03.142","CoreLogistics","Finalizado"
"19249487","INVERSIONES MERCEBAR, C.A.","2 Doce Market - Las Mercedes","InstantDebit","3.2","0","3.2","0","0","2026-05-24 00:21:31.293","CoreLogistics","Finalizado"
"19249530","INVERSIONES MERCEBAR, C.A.","2 Doce Market - Las Mercedes","punto_de_venta","14.8","0","14.8","0","0","2026-05-24 00:18:43.388","CoreLogistics","Finalizado"
"19249519","INVERSIONES MERCEBAR, C.A.","2 Doce Market - Las Mercedes","punto_de_venta","14.5","0","14.5","0","0","2026-05-24 00:17:15.085","CoreLogistics","Finalizado"
"19249402","INVERSIONES MERCEBAR, C.A.","2 Doce Market - Las Mercedes","InstantDebit","17","0","17","0","0","2026-05-23 23:30:04.630","CoreLogistics","Finalizado"
"19249382","INVERSIONES MERCEBAR, C.A.","2 Doce Market - Las Mercedes","punto_de_venta","16","0","16","0","0","2026-05-23 23:20:31.898","CoreLogistics","Finalizado"
"19249305","INVERSIONES MERCEBAR, C.A.","2 Doce Market - Las Mercedes","InstantDebit","8","0","8","0","0","2026-05-23 23:09:08.793","CoreLogistics","Finalizado"
"19249239","INVERSIONES MERCEBAR, C.A.","2 Doce Market - Las Mercedes","CreditsPagoMovilV2","3.5","0","3.5","0","0","2026-05-23 22:59:19.728","CoreLogistics","Finalizado"
"19249044","INVERSIONES MERCEBAR, C.A.","2 Doce Market - Las Mercedes","InstantDebit","16.44","0","16.44","0","0","2026-05-23 22:36:35.413","CoreLogistics","Finalizado"
"19248872","INVERSIONES MERCEBAR, C.A.","2 Doce Market - Las Mercedes","CreditsPagoMovilV2","27.83","0","27.83","0","0","2026-05-23 22:31:45.873","CoreLogistics","Finalizado"
"19248988","INVERSIONES MERCEBAR, C.A.","2 Doce Market - Las Mercedes","punto_de_venta","10","0","10","0","0","2026-05-23 22:24:05.597","CoreLogistics","Finalizado"
"19248703","INVERSIONES MERCEBAR, C.A.","2 Doce Market - Las Mercedes","InstantDebit","8.5","0","8.5","0","0","2026-05-23 22:13:20.850","CoreLogistics","Finalizado"
"19248585","INVERSIONES MERCEBAR, C.A.","2 Doce Market - Las Mercedes","InstantDebit","6.5","0","6.5","0","0","2026-05-23 21:45:03.326","CoreLogistics","Finalizado"
"19248558","INVERSIONES MERCEBAR, C.A.","2 Doce Market - Las Mercedes","CreditsPagoMovilV2","9.8","0","9.8","0","0","2026-05-23 21:44:40.303","CoreLogistics","Finalizado"
"19248502","INVERSIONES MERCEBAR, C.A.","2 Doce Market - Las Mercedes","punto_de_venta","26.99","0","26.99","0","0","2026-05-23 21:36:59.788","CoreLogistics","Finalizado"
"19248130","INVERSIONES MERCEBAR, C.A.","2 Doce Market - Las Mercedes","InstantDebit","28.61","0","28.61","0","0","2026-05-23 21:26:54.498","CoreLogistics","Finalizado"
"19248066","INVERSIONES MERCEBAR, C.A.","2 Doce Market - Las Mercedes","CreditsPagoMovilV2","3.8","0","3.8","0","0","2026-05-23 21:24:12.126","CoreLogistics","Finalizado"
"19247276","INVERSIONES MERCEBAR, C.A.","2 Doce Market - Las Mercedes","CreditsPagoMovilV2","4.2","0","4.2","0","0","2026-05-23 20:56:13.862","CoreLogistics","Finalizado"
"19247688","INVERSIONES MERCEBAR, C.A.","2 Doce Market - Las Mercedes","InstantDebit","3.5","0","3.5","0","0","2026-05-23 20:47:09.220","CoreLogistics","Finalizado"
"19247450","INVERSIONES MERCEBAR, C.A.","2 Doce Market - Las Mercedes","stripe","52.04","0","52.04","0","0","2026-05-23 20:41:23.363","CoreLogistics","Finalizado"
"19246835","INVERSIONES MERCEBAR, C.A.","2 Doce Market - Las Mercedes","punto_de_venta","8","0","8","0","0","2026-05-23 20:11:03.691","CoreLogistics","Finalizado"
"19246089","INVERSIONES MERCEBAR, C.A.","2 Doce Market - Las Mercedes","megasoft","12.95","0","12.95","0","0","2026-05-23 19:42:53.222","CoreLogistics","Finalizado"
"19245733","INVERSIONES MERCEBAR, C.A.","2 Doce Market - Las Mercedes","punto_de_venta","4.1","0","4.1","0","0","2026-05-23 18:51:05.852","CoreLogistics","Finalizado"
"19245341","INVERSIONES MERCEBAR, C.A.","2 Doce Market - Las Mercedes","InstantDebit","59.5","0","59.5","0","0","2026-05-23 18:45:48.178","CoreLogistics","Finalizado"
"19244407","INVERSIONES MERCEBAR, C.A.","2 Doce Market - Las Mercedes","CreditsPagoMovilV2","23.2","0","23.2","0","0","2026-05-23 17:00:57.527","CoreLogistics","Finalizado"
"19243928","INVERSIONES MERCEBAR, C.A.","2 Doce Market - Las Mercedes","InstantDebit","39.1","0","39.1","0","0","2026-05-23 16:17:29.477","Pickup","Finalizado"
"19241700","INVERSIONES MERCEBAR, C.A.","2 Doce Market - Las Mercedes","CreditsPagoMovilV2","21.26","0","21.26","0","0","2026-05-23 13:56:15.406","CoreLogistics","Finalizado"
"19241527","INVERSIONES MERCEBAR, C.A.","2 Doce Market - Las Mercedes","CreditsPagoMovilV2","7.6","0","7.6","0","0","2026-05-23 13:39:08.697","CoreLogistics","Finalizado"
"19241091","INVERSIONES MERCEBAR, C.A.","2 Doce Market - Las Mercedes","CreditsPagoMovilV2","40","0","40","0","0","2026-05-23 13:23:30.947","CoreLogistics","Finalizado"
"19240569","INVERSIONES MERCEBAR, C.A.","2 Doce Market - Las Mercedes","punto_de_venta","7","0","7","0","0","2026-05-23 12:57:19.742","CoreLogistics","Finalizado"
"19240552","INVERSIONES MERCEBAR, C.A.","2 Doce Market - Las Mercedes","CreditsPagoMovilV2","33.01","0","33.01","0","0","2026-05-23 12:55:46.502","CoreLogistics","Finalizado"
"19239312","INVERSIONES MERCEBAR, C.A.","2 Doce Market - Las Mercedes","InstantDebit","5.3","0","5.3","0","0","2026-05-22 22:50:56.517","CoreLogistics","Finalizado"
"19239222","INVERSIONES MERCEBAR, C.A.","2 Doce Market - Las Mercedes","punto_de_venta","3.2","0","3.2","0","0","2026-05-22 22:46:17.496","CoreLogistics","Finalizado"
"19239297","INVERSIONES MERCEBAR, C.A.","2 Doce Market - Las Mercedes","CreditsPagoMovilV2","4.1","0","4.1","0","0","2026-05-22 22:41:21.634","CoreLogistics","Finalizado"
"19239010","INVERSIONES MERCEBAR, C.A.","2 Doce Market - Las Mercedes","megasoft","27.8","0","27.8","0","0","2026-05-22 22:29:06.795","CoreLogistics","Finalizado"
"19238969","INVERSIONES MERCEBAR, C.A.","2 Doce Market - Las Mercedes","stripe","7.66","0","7.66","0","0","2026-05-22 22:11:13.691","CoreLogistics","Finalizado"
"19238424","INVERSIONES MERCEBAR, C.A.","2 Doce Market - Las Mercedes","InstantDebit","17.7","0","17.7","0","0","2026-05-22 21:59:58.000","CoreLogistics","Finalizado"
"19238555","INVERSIONES MERCEBAR, C.A.","2 Doce Market - Las Mercedes","InstantDebit","26.46","0","26.46","0","0","2026-05-22 21:51:57.168","CoreLogistics","Finalizado"
"19238438","INVERSIONES MERCEBAR, C.A.","2 Doce Market - Las Mercedes","InstantDebit","29.46","0","29.46","0","0","2026-05-22 21:45:44.148","CoreLogistics","Finalizado"
"19238142","INVERSIONES MERCEBAR, C.A.","2 Doce Market - Las Mercedes","InstantDebit","17.49","0","17.49","0","0","2026-05-22 21:39:59.633","CoreLogistics","Finalizado"
"19237722","INVERSIONES MERCEBAR, C.A.","2 Doce Market - Las Mercedes","InstantDebit","9.5","0","9.5","0","0","2026-05-22 21:16:21.710","CoreLogistics","Finalizado"
"19237706","INVERSIONES MERCEBAR, C.A.","2 Doce Market - Las Mercedes","InstantDebit","8.5","0","8.5","0","0","2026-05-22 21:05:47.703","CoreLogistics","Finalizado"
"19237410","INVERSIONES MERCEBAR, C.A.","2 Doce Market - Las Mercedes","InstantDebit","62.42","0","62.42","0","0","2026-05-22 20:41:31.673","CoreLogistics","Finalizado"
"19236732","INVERSIONES MERCEBAR, C.A.","2 Doce Market - Las Mercedes","stripe","18.91","0","18.91","0","0","2026-05-22 19:46:17.556","CoreLogistics","Finalizado"
"19236648","INVERSIONES MERCEBAR, C.A.","2 Doce Market - Las Mercedes","megasoft","11.99","0","11.99","0","0","2026-05-22 19:41:20.039","CoreLogistics","Finalizado"
"19235899","INVERSIONES MERCEBAR, C.A.","2 Doce Market - Las Mercedes","CreditsPagoMovilV2","52.21","0","52.21","0","0","2026-05-22 18:35:26.512","CoreLogistics","Finalizado"
"19234934","INVERSIONES MERCEBAR, C.A.","2 Doce Market - Las Mercedes","InstantDebit","5.1","0","5.1","0","0","2026-05-22 16:23:04.247","CoreLogistics","Finalizado"
"19234568","INVERSIONES MERCEBAR, C.A.","2 Doce Market - Las Mercedes","megasoft","7.56","0","7.56","0","0","2026-05-22 15:33:33.930","CoreLogistics","Finalizado"
"19233818","INVERSIONES MERCEBAR, C.A.","2 Doce Market - Las Mercedes","InstantDebit","10","0","10","0","0","2026-05-22 14:38:21.662","CoreLogistics","Finalizado"
"19232084","INVERSIONES MERCEBAR, C.A.","2 Doce Market - Las Mercedes","InstantDebit","32.32","0","32.32","0","0","2026-05-22 12:38:35.094","CoreLogistics","Finalizado"
"19230957","INVERSIONES MERCEBAR, C.A.","2 Doce Market - Las Mercedes","CreditsPagoMovilV2","9","0","9","0","0","2026-05-22 07:55:12.098","CoreLogistics","Finalizado"
"19230867","INVERSIONES MERCEBAR, C.A.","2 Doce Market - Las Mercedes","CreditsPagoMovilV2","4.1","0","4.1","0","0","2026-05-21 23:23:05.091","CoreLogistics","Finalizado"
"19230803","INVERSIONES MERCEBAR, C.A.","2 Doce Market - Las Mercedes","InstantDebit","22.59","0","22.59","0","0","2026-05-21 23:21:37.935","CoreLogistics","Finalizado"
"19230801","INVERSIONES MERCEBAR, C.A.","2 Doce Market - Las Mercedes","stripe","9.68","0","9.68","0","0","2026-05-21 22:53:11.644","CoreLogistics","Finalizado"
"19230532","INVERSIONES MERCEBAR, C.A.","2 Doce Market - Las Mercedes","stripe","16","0","16","0","0","2026-05-21 22:06:49.692","CoreLogistics","Finalizado"
"19229924","INVERSIONES MERCEBAR, C.A.","2 Doce Market - Las Mercedes","InstantDebit","10.8","0","10.8","0","0","2026-05-21 20:57:09.470","CoreLogistics","Finalizado"
"19229899","INVERSIONES MERCEBAR, C.A.","2 Doce Market - Las Mercedes","stripe","38","0","38","0","0","2026-05-21 20:42:47.139","CoreLogistics","Finalizado"
"19227675","INVERSIONES MERCEBAR, C.A.","2 Doce Market - Las Mercedes","InstantDebit","4.1","0","4.1","0","0","2026-05-21 15:48:19.453","CoreLogistics","Finalizado"
"19226800","INVERSIONES MERCEBAR, C.A.","2 Doce Market - Las Mercedes","megasoft","101.12","0","101.12","0","0","2026-05-21 14:55:48.055","CoreLogistics","Finalizado"
"19224788","INVERSIONES MERCEBAR, C.A.","2 Doce Market - Las Mercedes","InstantDebit","17.81","0","17.81","0","0","2026-05-21 10:58:58.293","CoreLogistics","Finalizado"
"19224459","INVERSIONES MERCEBAR, C.A.","2 Doce Market - Las Mercedes","punto_de_venta","17","0","17","0","0","2026-05-20 23:27:25.985","CoreLogistics","Finalizado"
"19224331","INVERSIONES MERCEBAR, C.A.","2 Doce Market - Las Mercedes","megasoft","5.5","0","5.5","0","0","2026-05-20 22:39:39.666","CoreLogistics","Finalizado"
"19224118","INVERSIONES MERCEBAR, C.A.","2 Doce Market - Las Mercedes","CreditsPagoMovilV2","3.8","0","3.8","0","0","2026-05-20 21:50:07.438","CoreLogistics","Finalizado"
"19224030","INVERSIONES MERCEBAR, C.A.","2 Doce Market - Las Mercedes","InstantDebit","1.64","0","1.64","0","0","2026-05-20 21:40:56.493","CoreLogistics","Finalizado"
"19223961","INVERSIONES MERCEBAR, C.A.","2 Doce Market - Las Mercedes","InstantDebit","42.6","0","42.6","0","0","2026-05-20 21:37:24.954","CoreLogistics","Finalizado"
"19223732","INVERSIONES MERCEBAR, C.A.","2 Doce Market - Las Mercedes","megasoft","22","0","22","0","0","2026-05-20 21:10:02.795","CoreLogistics","Finalizado"
"19223039","INVERSIONES MERCEBAR, C.A.","2 Doce Market - Las Mercedes","punto_de_venta","13.4","0","13.4","0","0","2026-05-20 19:47:36.184","CoreLogistics","Finalizado"
"19222817","INVERSIONES MERCEBAR, C.A.","2 Doce Market - Las Mercedes","InstantDebit","16.8","0","16.8","0","0","2026-05-20 19:45:28.300","CoreLogistics","Finalizado"
"19222827","INVERSIONES MERCEBAR, C.A.","2 Doce Market - Las Mercedes","stripe","15","0","15","0","0","2026-05-20 19:36:17.788","CoreLogistics","Finalizado"
"19221897","INVERSIONES MERCEBAR, C.A.","2 Doce Market - Las Mercedes","megasoft","26.83","0","26.83","0","0","2026-05-20 17:22:16.448","CoreLogistics","Finalizado"
"19221393","INVERSIONES MERCEBAR, C.A.","2 Doce Market - Las Mercedes","InstantDebit","9.51","0","9.51","0","0","2026-05-20 16:06:04.199","CoreLogistics","Finalizado"
"19219224","INVERSIONES MERCEBAR, C.A.","2 Doce Market - Las Mercedes","CreditsPagoMovilV2","7.95","0","7.95","0","0","2026-05-20 12:23:37.874","CoreLogistics","Finalizado"
"19218895","INVERSIONES MERCEBAR, C.A.","2 Doce Market - Las Mercedes","InstantDebit","26.01","0","26.01","0","0","2026-05-20 11:11:55.356","CoreLogistics","Finalizado"
"19218826","INVERSIONES MERCEBAR, C.A.","2 Doce Market - Las Mercedes","InstantDebit","17.74","0","17.74","0","0","2026-05-20 10:36:42.689","CoreLogistics","Finalizado"
"19218792","INVERSIONES MERCEBAR, C.A.","2 Doce Market - Las Mercedes","megasoft","37.97","0","37.97","0","0","2026-05-20 10:01:22.699","CoreLogistics","Finalizado"
"19217369","INVERSIONES MERCEBAR, C.A.","2 Doce Market - Las Mercedes","stripe","35.17","0","35.17","0","0","2026-05-19 20:24:31.065","CoreLogistics","Finalizado"
"19215644","INVERSIONES MERCEBAR, C.A.","2 Doce Market - Las Mercedes","stripe","18","0","18","0","0","2026-05-19 17:28:48.162","CoreLogistics","Finalizado"
"19214677","INVERSIONES MERCEBAR, C.A.","2 Doce Market - Las Mercedes","InstantDebit","8","0","8","0","0","2026-05-19 14:59:21.297","CoreLogistics","Finalizado"
"19213328","INVERSIONES MERCEBAR, C.A.","2 Doce Market - Las Mercedes","InstantDebit","8.01","0","8.01","0","0","2026-05-19 12:54:08.883","CoreLogistics","Finalizado"
"19212307","INVERSIONES MERCEBAR, C.A.","2 Doce Market - Las Mercedes","InstantDebit","7.33","0","7.33","0","0","2026-05-19 09:22:32.529","CoreLogistics","Finalizado"
"19212284","INVERSIONES MERCEBAR, C.A.","2 Doce Market - Las Mercedes","punto_de_venta","20","0","20","0","0","2026-05-19 08:51:20.882","CoreLogistics","Finalizado"
"19212113","INVERSIONES MERCEBAR, C.A.","2 Doce Market - Las Mercedes","InstantDebit","16.14","0","16.14","0","0","2026-05-18 23:00:49.434","CoreLogistics","Finalizado"
"19211647","INVERSIONES MERCEBAR, C.A.","2 Doce Market - Las Mercedes","CreditsPagoMovilV2","27.29","0","27.29","0","0","2026-05-18 21:32:47.155","CoreLogistics","Finalizado"
"19211255","INVERSIONES MERCEBAR, C.A.","2 Doce Market - Las Mercedes","punto_de_venta","9","0","9","0","0","2026-05-18 20:57:26.726","CoreLogistics","Finalizado"
"19211238","INVERSIONES MERCEBAR, C.A.","2 Doce Market - Las Mercedes","stripe","9.3","0","9.3","0","0","2026-05-18 20:42:54.322","CoreLogistics","Finalizado"
"19210278","INVERSIONES MERCEBAR, C.A.","2 Doce Market - Las Mercedes","stripe","28.35","0","28.35","0","0","2026-05-18 19:10:22.052","CoreLogistics","Finalizado"
"19210124","INVERSIONES MERCEBAR, C.A.","2 Doce Market - Las Mercedes","megasoft","1.5","0","1.5","0","0","2026-05-18 18:17:12.916","CoreLogistics","Finalizado"
"19209537","INVERSIONES MERCEBAR, C.A.","2 Doce Market - Las Mercedes","stripe","16","0","16","0","0","2026-05-18 17:21:49.341","CoreLogistics","Finalizado"
"19206954","INVERSIONES MERCEBAR, C.A.","2 Doce Market - Las Mercedes","CreditsPagoMovilV2","14.57","0","14.57","0","0","2026-05-18 12:34:14.357","CoreLogistics","Finalizado"
"19206775","INVERSIONES MERCEBAR, C.A.","2 Doce Market - Las Mercedes","InstantDebit","11","0","11","0","0","2026-05-18 11:22:25.137","CoreLogistics","Finalizado"
"19206398","INVERSIONES MERCEBAR, C.A.","2 Doce Market - Las Mercedes","InstantDebit","82.51","0","82.51","0","0","2026-05-18 00:41:39.917","CoreLogistics","Finalizado"
"19206488","INVERSIONES MERCEBAR, C.A.","2 Doce Market - Las Mercedes","punto_de_venta","9","0","9","0","0","2026-05-18 00:30:21.234","CoreLogistics","Finalizado"
"19206496","INVERSIONES MERCEBAR, C.A.","2 Doce Market - Las Mercedes","punto_de_venta","10.92","0","10.92","0","0","2026-05-18 00:23:48.398","CoreLogistics","Finalizado"
"19206461","INVERSIONES MERCEBAR, C.A.","2 Doce Market - Las Mercedes","CreditsPagoMovilV2","5.5","0","5.5","0","0","2026-05-18 00:21:09.793","CoreLogistics","Finalizado"
"19206486","INVERSIONES MERCEBAR, C.A.","2 Doce Market - Las Mercedes","CreditsPagoMovilV2","3.5","0","3.5","0","0","2026-05-18 00:20:31.435","CoreLogistics","Finalizado"
"19206463","INVERSIONES MERCEBAR, C.A.","2 Doce Market - Las Mercedes","CreditsPagoMovilV2","7.8","0","7.8","0","0","2026-05-18 00:20:19.802","CoreLogistics","Finalizado"
"19206366","INVERSIONES MERCEBAR, C.A.","2 Doce Market - Las Mercedes","punto_de_venta","13.5","0","13.5","0","0","2026-05-17 23:18:35.211","CoreLogistics","Finalizado"
"19206399","INVERSIONES MERCEBAR, C.A.","2 Doce Market - Las Mercedes","CreditsPagoMovilV2","20","0","20","0","0","2026-05-17 23:17:17.282","CoreLogistics","Finalizado"
"19206345","INVERSIONES MERCEBAR, C.A.","2 Doce Market - Las Mercedes","megasoft","1.8","0","1.8","0","0","2026-05-17 22:57:38.815","CoreLogistics","Finalizado"
"19206322","INVERSIONES MERCEBAR, C.A.","2 Doce Market - Las Mercedes","InstantDebit","8.88","0","8.88","0","0","2026-05-17 22:56:36.522","CoreLogistics","Finalizado"
"19205855","INVERSIONES MERCEBAR, C.A.","2 Doce Market - Las Mercedes","punto_de_venta","16.9","0","16.9","0","0","2026-05-17 21:35:10.256","CoreLogistics","Finalizado"
"19205670","INVERSIONES MERCEBAR, C.A.","2 Doce Market - Las Mercedes","CreditsPagoMovilV2","3.5","0","3.5","0","0","2026-05-17 21:26:14.538","CoreLogistics","Finalizado"
"19205585","INVERSIONES MERCEBAR, C.A.","2 Doce Market - Las Mercedes","punto_de_venta","12.44","0","12.44","0","0","2026-05-17 21:24:40.049","CoreLogistics","Finalizado"
"19205290","INVERSIONES MERCEBAR, C.A.","2 Doce Market - Las Mercedes","stripe","8.2","0","8.2","0","0","2026-05-17 20:44:09.971","CoreLogistics","Finalizado"
"19204873","INVERSIONES MERCEBAR, C.A.","2 Doce Market - Las Mercedes","InstantDebit","4.1","0","4.1","0","0","2026-05-17 20:36:01.906","CoreLogistics","Finalizado"
"19204432","INVERSIONES MERCEBAR, C.A.","2 Doce Market - Las Mercedes","CreditsPagoMovilV2","28.03","0","28.03","0","0","2026-05-17 20:17:53.554","CoreLogistics","Finalizado"
"19204041","INVERSIONES MERCEBAR, C.A.","2 Doce Market - Las Mercedes","CreditsPagoMovilV2","7.22","0","7.22","0","0","2026-05-17 19:34:20.195","CoreLogistics","Finalizado"
"19203273","INVERSIONES MERCEBAR, C.A.","2 Doce Market - Las Mercedes","stripe","9","0","9","0","0","2026-05-17 18:48:37.922","CoreLogistics","Finalizado"
"19203361","INVERSIONES MERCEBAR, C.A.","2 Doce Market - Las Mercedes","InstantDebit","25.58","0","25.58","0","0","2026-05-17 18:31:29.213","CoreLogistics","Finalizado"
"19203048","INVERSIONES MERCEBAR, C.A.","2 Doce Market - Las Mercedes","InstantDebit","54.81","0","54.81","0","0","2026-05-17 18:24:30.411","CoreLogistics","Finalizado"
"19202737","INVERSIONES MERCEBAR, C.A.","2 Doce Market - Las Mercedes","InstantDebit","11.91","0","11.91","0","0","2026-05-17 17:51:31.485","CoreLogistics","Finalizado"
"19200800","INVERSIONES MERCEBAR, C.A.","2 Doce Market - Las Mercedes","InstantDebit","30.58","0","30.58","0","0","2026-05-17 16:11:48.429","CoreLogistics","Finalizado"
"19198024","INVERSIONES MERCEBAR, C.A.","2 Doce Market - Las Mercedes","stripe","9.66","0","9.66","0","0","2026-05-17 11:09:44.451","CoreLogistics","Finalizado"
"19198033","INVERSIONES MERCEBAR, C.A.","2 Doce Market - Las Mercedes","CreditsPagoMovilV2","16","0","16","0","0","2026-05-17 11:07:39.308","CoreLogistics","Finalizado"
"19197977","INVERSIONES MERCEBAR, C.A.","2 Doce Market - Las Mercedes","CreditsPagoMovilV2","19.12","0","19.12","0","0","2026-05-17 10:43:26.426","CoreLogistics","Finalizado"
"19197445","INVERSIONES MERCEBAR, C.A.","2 Doce Market - Las Mercedes","CreditsPagoMovilV2","13.6","0","13.6","0","0","2026-05-16 23:27:03.281","CoreLogistics","Finalizado"
"19197284","INVERSIONES MERCEBAR, C.A.","2 Doce Market - Las Mercedes","InstantDebit","5.73","0","5.73","0","0","2026-05-16 22:52:35.742","CoreLogistics","Finalizado"
