Numero de Pedido;Sucursal;Fecha de Pedido;Monto bruto de la venta;Descuento comercial neto otorgado x PeYa;Descuento otorgado por el local;Cupon otorgado por el local;Desc. neto otorgado por Peya a usuarios;Descuentos neto por Retiro en el local;Descuento por Comodín pago por el local;Envío a cargo del local;Monto neto de la Venta ($);Descuentos PedidosYa a cobrar ($);Monto comisionable Servicios PedidosYa;Servicio Ventas PedidosYA (%);Servicio Logística PedidosYA (%);Servicio Ventas PedidoYa ($);Servicio Logística PedidosYa ($);Monto venta + envió cobrado por el local;Descuento tarifa de servicio al cliente;Pedido con Comodin;Método de pago;Cobrado por;Método de entrega
1971890128;2docemarket;16/4/2026;8.72;0;0;0;0;0;0;0;8.72;0;8.72;5.00%;5.00%;0.44;0.44;8.72;0;No;Pago fuera de la aplicación;Tu Local;Envío de PedidosYa
1972035312;2docemarket - 24hrs;16/4/2026;12.99;0;0;0;7.74;0;0;0;4.51;8.98;13.49;5.00%;0.00%;0.67;0;4.51;0;No;Pago fuera de la aplicación;Tu Local;Envío de tu local
1972036516;2docemarket - 24hrs;16/4/2026;15.51;0;0;0;0;0;0;-0.5;15.51;0;16.01;5.00%;0.00%;0.8;0;16.01;0;No;Pago fuera de la aplicación;Tu Local;Envío de tu local
1972037420;2docemarket - 24hrs;16/4/2026;5.27;0;0;0;0;0;0;-0.7;5.27;0;5.97;5.00%;0.00%;0.3;0;5.97;0;No;Pago fuera de la aplicación;Tu Local;Envío de tu local
1972038170;2docemarket - 24hrs;17/4/2026;10.4;0;0;0;0;0;0;-0.5;10.4;0;10.9;5.00%;0.00%;0.55;0;10.9;0;No;Pago fuera de la aplicación;Tu Local;Envío de tu local
1972038317;2docemarket - 24hrs;17/4/2026;11.33;0;0;0;0.09;0;0;-0.4;11.33;0.1;11.83;5.00%;0.00%;0.59;0;11.73;0;No;Pago fuera de la aplicación;Tu Local;Envío de tu local
1972038450;2docemarket - 24hrs;17/4/2026;8;0;0;0;0;0;0;-0.9;8;0;8.9;5.00%;0.00%;0.45;0;8.9;0;No;Pago fuera de la aplicación;Tu Local;Envío de tu local
1972038565;2docemarket - 24hrs;17/4/2026;6.5;0;0;0;0;0;0;-0.5;6.5;0;7;5.00%;0.00%;0.35;0;7;0;No;Pago fuera de la aplicación;Tu Local;Envío de tu local
1972098621;2docemarket - 24hrs;17/4/2026;10.43;0;0;0;0;0;0;-0.7;10.43;0;11.13;5.00%;0.00%;0.56;0;11.13;0;No;Pago fuera de la aplicación;Tu Local;Envío de tu local
1972098699;2docemarket - 24hrs;17/4/2026;4.1;0;0;0;0;0;0;-0.7;4.1;0;4.8;5.00%;0.00%;0.24;0;4.8;0;No;Pago fuera de la aplicación;Tu Local;Envío de tu local
1972099054;2docemarket - 24hrs;17/4/2026;8.2;0;0;0;0;0;0;-0.4;8.2;0;8.6;5.00%;0.00%;0.43;0;8.6;0;No;Pago fuera de la aplicación;Tu Local;Envío de tu local
1972039422;2docemarket - 24hrs;17/4/2026;9.8;0;0;0;0;0;0;-0.5;9.8;0;10.3;5.00%;0.00%;0.52;0;10.3;0;No;Pago fuera de la aplicación;Tu Local;Envío de tu local
1972039432;2docemarket - 24hrs;17/4/2026;8;0;0;0;0;0;0;-0.7;8;0;8.7;5.00%;0.00%;0.44;0;8.7;0;No;Pago fuera de la aplicación;Tu Local;Envío de tu local
1972039438;2docemarket - 24hrs;17/4/2026;18.68;0;0;0;0;0;0;-0.5;18.68;0;19.18;5.00%;0.00%;0.96;0;19.18;0;No;Pago fuera de la aplicación;Tu Local;Envío de tu local
1972039463;2docemarket - 24hrs;17/4/2026;7.61;0;0;0;0;0;0;-0.5;7.61;0;8.11;5.00%;0.00%;0.41;0;8.11;0;No;Pago fuera de la aplicación;Tu Local;Envío de tu local
1972125106;2docemarket;17/4/2026;44.73;0;0;0;0;0;0;0;44.73;0;44.73;5.00%;5.00%;2.24;2.24;0;0;No;Pago en la aplicación;PedidosYa;Envío de PedidosYa
1972216947;2docemarket;17/4/2026;5.99;0;0;0;0;0;0;0;5.99;0;5.99;5.00%;5.00%;0.3;0.3;5.99;0;No;Pago fuera de la aplicación;Tu Local;Envío de PedidosYa
1972379965;2docemarket;17/4/2026;13.8;0;0;0;0;0;0;0;13.8;0;13.8;5.00%;5.00%;0.69;0.69;13.8;0;No;Pago fuera de la aplicación;Tu Local;Envío de PedidosYa
1972510201;2doce Market - Valencia;17/4/2026;15.5;0;0;0;0;0;0;0;15.5;0;15.5;5.00%;5.00%;0.78;0.78;0;0;No;Pago en la aplicación;PedidosYa;Envío de PedidosYa
1972531367;2docemarket;17/4/2026;53.99;0;0;0;0;0;0;0;53.99;0;53.99;5.00%;5.00%;2.7;2.7;53.99;0;No;Pago fuera de la aplicación;Tu Local;Envío de PedidosYa
1972546685;2doce Market - Valencia;17/4/2026;18.19;0;0;0;0;0;0;0;18.19;0;18.19;5.00%;5.00%;0.91;0.91;0;0;No;Pago en la aplicación;PedidosYa;Envío de PedidosYa
1972602908;2doce Market - Valencia;17/4/2026;11.2;0;0;0;0;0;0;0;11.2;0;11.2;5.00%;5.00%;0.56;0.56;11.2;0;No;Pago fuera de la aplicación;Tu Local;Envío de PedidosYa
1972607698;2docemarket;17/4/2026;14.23;0;0;0;0;0;0;0;14.23;0;14.23;5.00%;5.00%;0.71;0.71;14.23;0;No;Pago fuera de la aplicación;Tu Local;Envío de PedidosYa
1972638681;2docemarket;17/4/2026;15.99;0;0;0;0;0;0;0;15.99;0;15.99;5.00%;5.00%;0.8;0.8;15.99;0;No;Pago fuera de la aplicación;Tu Local;Envío de PedidosYa
1972676311;2docemarket;17/4/2026;18.01;0;0;0;9.55;0;0;0;6.93;11.08;18.01;5.00%;5.00%;0.9;0.9;6.93;0;No;Pago fuera de la aplicación;Tu Local;Envío de PedidosYa
1972677319;2docemarket;17/4/2026;27.01;0;0;0;0;0;0;0;27.01;0;27.01;5.00%;5.00%;1.35;1.35;27.01;0;No;Pago fuera de la aplicación;Tu Local;Envío de PedidosYa
1972768163;2docemarket;17/4/2026;18.52;0;0;0;0;0;0;0;18.52;0;18.52;5.00%;5.00%;0.93;0.93;18.52;0;No;Pago fuera de la aplicación;Tu Local;Envío de PedidosYa
1972790587;2docemarket;17/4/2026;8.33;0;0;0;0;0;0;0;8.33;0;8.33;5.00%;5.00%;0.42;0.42;8.33;0;No;Pago fuera de la aplicación;Tu Local;Envío de PedidosYa
1972836414;2docemarket;17/4/2026;31.91;0;0;0;0;0;0;0;31.91;0;31.91;5.00%;5.00%;1.6;1.6;31.91;0;No;Pago fuera de la aplicación;Tu Local;Envío de PedidosYa
1972868659;2docemarket;17/4/2026;10.61;0;0;0;0;0;0;0;10.61;0;10.61;5.00%;5.00%;0.53;0.53;10.61;0;No;Pago fuera de la aplicación;Tu Local;Envío de PedidosYa
1972840496;2docemarket;17/4/2026;21.07;0;0;0;0;0;0;0;21.07;0;21.07;5.00%;5.00%;1.05;1.05;0;0;No;Pago en la aplicación;PedidosYa;Envío de PedidosYa
1973018937;2docemarket;17/4/2026;8;0;0;0;0;0;0;0;8;0;8;5.00%;5.00%;0.4;0.4;8;0;No;Pago fuera de la aplicación;Tu Local;Envío de PedidosYa
1973025111;2docemarket;17/4/2026;47;0;0;0;0;0;0;0;47;0;47;5.00%;5.00%;2.35;2.35;47;0;No;Pago fuera de la aplicación;Tu Local;Envío de PedidosYa
1973055139;2docemarket;17/4/2026;53.59;0;0;0;0;0;0;0;53.59;0;53.59;5.00%;5.00%;2.68;2.68;53.59;0;No;Pago fuera de la aplicación;Tu Local;Envío de PedidosYa
1973058119;2docemarket;17/4/2026;31.51;0;0;0;0;0;0;0;31.51;0;31.51;5.00%;5.00%;1.58;1.58;31.51;0;No;Pago fuera de la aplicación;Tu Local;Envío de PedidosYa
1973055853;2docemarket;17/4/2026;39.12;0;0;0;0;0;0;0;39.12;0;39.12;5.00%;5.00%;1.96;1.96;39.12;0;No;Pago fuera de la aplicación;Tu Local;Envío de PedidosYa
1973138778;2docemarket;17/4/2026;15.1;0;0;0;0;0;0;0;15.1;0;15.1;5.00%;5.00%;0.76;0.76;15.1;0;No;Pago fuera de la aplicación;Tu Local;Envío de PedidosYa
1973142775;2docemarket;17/4/2026;9.37;0;0;0;0;0;0;0;9.37;0;9.37;5.00%;5.00%;0.47;0.47;9.37;0;No;Pago fuera de la aplicación;Tu Local;Envío de PedidosYa
1973143676;2docemarket;17/4/2026;18.43;0;0;0;15.89;0;0;0;0;18.43;18.43;5.00%;5.00%;0.92;0.92;0;0;No;Pago fuera de la aplicación;Tu Local;Envío de PedidosYa
1973202867;2docemarket;17/4/2026;80;0;0;0;0;0;0;0;80;0;80;5.00%;5.00%;4;4;80;0;No;Pago fuera de la aplicación;Tu Local;Envío de PedidosYa
1973283561;2docemarket - 24hrs;17/4/2026;5.1;0;0;0;0;0;0;-0.7;5.1;0;5.8;5.00%;0.00%;0.29;0;5.8;0;No;Pago fuera de la aplicación;Tu Local;Envío de tu local
1973287092;2docemarket - 24hrs;17/4/2026;4.35;0;0;0;0;0;0;-0.88;4.35;0;5.23;5.00%;0.00%;0.26;0;0;0;No;Pago en la aplicación;PedidosYa;Envío de tu local
1973323258;2docemarket - 24hrs;18/4/2026;15.54;0;0;0;0.97;0;0;0;15.12;1.12;16.24;5.00%;0.00%;0.81;0;15.12;0;No;Pago fuera de la aplicación;Tu Local;Envío de tu local
1973288452;2docemarket - 24hrs;18/4/2026;4.1;0;0;0;0;0;0;-0.4;4.1;0;4.5;5.00%;0.00%;0.23;0;4.5;0;No;Pago fuera de la aplicación;Tu Local;Envío de tu local
1973288511;2docemarket - 24hrs;18/4/2026;12;0;0;0;0;0;0;-0.5;12;0;12.5;5.00%;0.00%;0.63;0;12.5;0;No;Pago fuera de la aplicación;Tu Local;Envío de tu local
1973288949;2docemarket - 24hrs;18/4/2026;5.3;0;0;0;0;0;0;-0.5;5.3;0;5.8;5.00%;0.00%;0.29;0;5.8;0;No;Pago fuera de la aplicación;Tu Local;Envío de tu local
1973324998;2docemarket - 24hrs;18/4/2026;13.88;0;0;0;0;0;0;-0.7;13.88;0;14.58;5.00%;0.00%;0.73;0;14.58;0;No;Pago fuera de la aplicación;Tu Local;Envío de tu local
1973289836;2docemarket - 24hrs;18/4/2026;8.3;0;0;0;0;0;0;-0.4;8.3;0;8.7;5.00%;0.00%;0.44;0;8.7;0;No;Pago fuera de la aplicación;Tu Local;Envío de tu local
1973289944;2docemarket - 24hrs;18/4/2026;6.56;0;0;0;0;0;0;-0.5;6.56;0;7.06;5.00%;0.00%;0.35;0;7.06;0;No;Pago fuera de la aplicación;Tu Local;Envío de tu local
1973325199;2docemarket - 24hrs;18/4/2026;16.54;0;0;0;1.53;0;0;0;15.26;1.78;17.04;5.00%;0.00%;0.85;0;15.26;0;No;Pago fuera de la aplicación;Tu Local;Envío de tu local
1973289951;2docemarket - 24hrs;18/4/2026;43.3;0;0;0;0;0;0;-0.4;43.3;0;43.7;5.00%;0.00%;2.19;0;43.7;0;No;Pago fuera de la aplicación;Tu Local;Envío de tu local
1973325764;2docemarket;18/4/2026;15;0;0;0;0;0;0;0;15;0;15;5.00%;5.00%;0.75;0.75;0;0;No;Pago en la aplicación;PedidosYa;Envío de PedidosYa
1973362616;2docemarket;18/4/2026;12.3;0;0;0;0;0;0;0;12.3;0;12.3;5.00%;5.00%;0.62;0.62;12.3;0;No;Pago fuera de la aplicación;Tu Local;Envío de PedidosYa
1973326610;2docemarket;18/4/2026;15;0;0;0;2.22;0;0;0;12.42;2.58;15;5.00%;5.00%;0.75;0.75;12.42;0;No;Pago fuera de la aplicación;Tu Local;Envío de PedidosYa
1973363657;2doce Market - Valencia;18/4/2026;7.35;0;0;0;0;0;0;0;7.35;0;7.35;5.00%;5.00%;0.37;0.37;7.35;0;No;Pago fuera de la aplicación;Tu Local;Envío de PedidosYa
1973367544;2docemarket;18/4/2026;3.81;0;0;0;0;0;0;0;3.81;0;3.81;5.00%;5.00%;0.19;0.19;3.81;0;No;Pago fuera de la aplicación;Tu Local;Envío de PedidosYa
1973369825;2docemarket;18/4/2026;11.55;0;0.36;0;0;0;0;0;11.19;0;11.19;5.00%;5.00%;0.56;0.56;11.19;0;No;Pago fuera de la aplicación;Tu Local;Envío de PedidosYa
1973406723;2doce Market - Valencia;18/4/2026;6.41;0;0;0;0;0;0;0;6.41;0;6.41;5.00%;5.00%;0.32;0.32;6.41;0;No;Pago fuera de la aplicación;Tu Local;Envío de PedidosYa
1973423252;2doce Market - Valencia;18/4/2026;19.48;0;0;0;0;0;0;0;19.48;0;19.48;5.00%;5.00%;0.97;0.97;19.48;0;No;Pago fuera de la aplicación;Tu Local;Envío de PedidosYa
1973478313;2docemarket;18/4/2026;80;0;0;0;0;0;0;0;80;0;80;5.00%;5.00%;4;4;80;0;No;Pago fuera de la aplicación;Tu Local;Envío de PedidosYa
1973480512;2doce Market - Valencia;18/4/2026;11.77;0;0;0;0;0;0;0;11.77;0;11.77;5.00%;5.00%;0.59;0.59;11.77;0;No;Pago fuera de la aplicación;Tu Local;Envío de PedidosYa
1973630271;2docemarket;18/4/2026;5.16;0;0;0;0;0;0;0;5.16;0;5.16;5.00%;5.00%;0.26;0.26;5.16;0;No;Pago fuera de la aplicación;Tu Local;Envío de PedidosYa
1973633771;2doce Market - Valencia;18/4/2026;6.13;0;0;0;0;0;0;0;6.13;0;6.13;5.00%;5.00%;0.31;0.31;0;0;No;Pago fuera de la aplicación;PedidosYa;Envío de PedidosYa
1973760145;2doce Market - Valencia;18/4/2026;8.24;0;0;0;0;0;0;0;8.24;0;8.24;5.00%;5.00%;0.41;0.41;8.24;0;No;Pago fuera de la aplicación;Tu Local;Envío de PedidosYa
1973803409;2docemarket;18/4/2026;15.21;0;0;0;0;0;0;0;15.21;0;15.21;5.00%;5.00%;0.76;0.76;15.21;0;No;Pago fuera de la aplicación;Tu Local;Envío de PedidosYa
1973804574;2doce Market - Valencia;18/4/2026;10.87;0;0;0;0;0;0;0;10.87;0;10.87;5.00%;5.00%;0.54;0.54;10.87;0;No;Pago fuera de la aplicación;Tu Local;Envío de PedidosYa
1973968098;2doce Market - Valencia;18/4/2026;6.65;0;0;0;0;0;0;0;6.65;0;6.65;5.00%;5.00%;0.33;0.33;6.65;0;No;Pago fuera de la aplicación;Tu Local;Envío de PedidosYa
1974010958;2doce Market - Valencia;18/4/2026;7.01;0;0;0;6.04;0;0;0;0;7.01;7.01;5.00%;5.00%;0.35;0.35;0;0;No;Pago fuera de la aplicación;Tu Local;Envío de PedidosYa
1974015059;2doce Market - Valencia;18/4/2026;44.77;0;0;0;0.55;0;0;0;44.13;0.64;44.77;5.00%;5.00%;2.24;2.24;0;0;No;Pago en la aplicación;PedidosYa;Envío de PedidosYa
1974016942;2docemarket;18/4/2026;6.91;0;0;0;0;0;0;0;6.91;0;6.91;5.00%;5.00%;0.35;0.35;6.91;0;No;Pago fuera de la aplicación;Tu Local;Envío de PedidosYa
1974051452;2doce Market - Valencia;18/4/2026;12.37;0;0;0;1.2;0;0;0;10.98;1.39;12.37;5.00%;5.00%;0.62;0.62;10.98;0;No;Pago fuera de la aplicación;Tu Local;Envío de PedidosYa
1974059540;2doce Market - Valencia;18/4/2026;6.27;0;0;0;0;0;0;0;6.27;0;6.27;5.00%;5.00%;0.31;0.31;6.27;0;No;Pago fuera de la aplicación;Tu Local;Envío de PedidosYa
1974052658;2doce Market - Valencia;18/4/2026;100.21;0;0.34;0;0;0;0;0;99.87;0;99.87;5.00%;5.00%;4.99;4.99;99.87;0;No;Pago fuera de la aplicación;Tu Local;Envío de PedidosYa
1974058226;2docemarket;18/4/2026;15.21;0;0;0;0;0;0;0;15.21;0;15.21;5.00%;5.00%;0.76;0.76;0;0;No;Pago en la aplicación;PedidosYa;Envío de PedidosYa
1974123146;2docemarket;18/4/2026;35.34;0;0;0;0;0;0;0;35.34;0;35.34;5.00%;5.00%;1.77;1.77;0;0;No;Pago fuera de la aplicación;PedidosYa;Envío de PedidosYa
1974193597;2docemarket;18/4/2026;25.39;0;0.18;0;0;0;0;0;25.21;0;25.21;5.00%;5.00%;1.26;1.26;0;0;No;Pago en la aplicación;PedidosYa;Envío de PedidosYa
1974321507;2docemarket;18/4/2026;9.63;0;0;0;0;0;0;0;9.63;0;9.63;5.00%;5.00%;0.48;0.48;0;0;No;Pago en la aplicación;PedidosYa;Envío de PedidosYa
1974381209;2docemarket;18/4/2026;8.01;0;0;0;0;0;0;0;8.01;0;8.01;5.00%;5.00%;0.4;0.4;8.01;0;No;Pago fuera de la aplicación;Tu Local;Envío de PedidosYa
1974385751;2docemarket;18/4/2026;27.69;0;0;0;0;0;0;0;27.69;0;27.69;5.00%;5.00%;1.38;1.38;0;0;No;Pago en la aplicación;PedidosYa;Envío de PedidosYa
1974448724;2docemarket;18/4/2026;20.11;0;0;0;0;0;0;0;20.11;0;20.11;5.00%;5.00%;1.01;1.01;20.11;0;No;Pago fuera de la aplicación;Tu Local;Envío de PedidosYa
1974494558;2docemarket;18/4/2026;30.8;0;0;0;0;0;0;0;30.8;0;30.8;5.00%;5.00%;1.54;1.54;30.8;0;No;Pago fuera de la aplicación;Tu Local;Envío de PedidosYa
1974494800;2docemarket;18/4/2026;10.85;0;0;0;0;0;0;0;10.85;0;10.85;5.00%;5.00%;0.54;0.54;10.85;0;No;Pago fuera de la aplicación;Tu Local;Envío de PedidosYa
1974504136;2docemarket;18/4/2026;13;0;0;0;0;0;0;0;13;0;13;5.00%;5.00%;0.65;0.65;13;0;No;Pago fuera de la aplicación;Tu Local;Envío de PedidosYa
1974496948;2docemarket;18/4/2026;14.1;0;0;0;0;0;0;0;14.1;0;14.1;5.00%;5.00%;0.71;0.71;14.1;0;No;Pago fuera de la aplicación;Tu Local;Envío de PedidosYa
1974554399;2docemarket;18/4/2026;10.71;0;0;0;0;0;0;0;10.71;0;10.71;5.00%;5.00%;0.54;0.54;10.71;0;No;Pago fuera de la aplicación;Tu Local;Envío de PedidosYa
1974553183;2docemarket - 24hrs;18/4/2026;1.5;0;0;0;1.71;0;0;0;0.02;1.98;2;5.00%;0.00%;0.1;0;0.02;0;No;Pago fuera de la aplicación;Tu Local;Envío de tu local
1974610756;2docemarket - 24hrs;18/4/2026;6.62;0;0;0;0;0;0;-0.4;6.62;0;7.02;5.00%;0.00%;0.35;0;7.02;0;No;Pago fuera de la aplicación;Tu Local;Envío de tu local
1974620088;2docemarket - 24hrs;18/4/2026;4.1;0;0;0;0;0;0;-0.7;4.1;0;4.8;5.00%;0.00%;0.24;0;4.8;0;No;Pago fuera de la aplicación;Tu Local;Envío de tu local
1974614939;2docemarket - 24hrs;18/4/2026;18.2;0;0;0;4.47;0;0;0;13.72;5.18;18.9;5.00%;0.00%;0.95;0;13.72;0;No;Pago fuera de la aplicación;Tu Local;Envío de tu local
1974615024;2docemarket - 24hrs;18/4/2026;7.56;0;0;0;0;0;0;-0.7;7.56;0;8.26;5.00%;0.00%;0.41;0;8.26;0;No;Pago fuera de la aplicación;Tu Local;Envío de tu local
1974658693;2docemarket - 24hrs;18/4/2026;4.1;0;0;0;0;0;0;-0.7;4.1;0;4.8;5.00%;0.00%;0.24;0;4.8;0;No;Pago fuera de la aplicación;Tu Local;Envío de tu local
1974616316;2docemarket - 24hrs;18/4/2026;2.2;0;0;0;0;0;0;-0.7;2.2;0;2.9;5.00%;0.00%;0.15;0;2.9;0;No;Pago fuera de la aplicación;Tu Local;Envío de tu local
1974616805;2docemarket - 24hrs;18/4/2026;8.45;0;0;0;0;0;0;-0.5;8.45;0;8.95;5.00%;0.00%;0.45;0;8.95;0;No;Pago fuera de la aplicación;Tu Local;Envío de tu local
1974683335;2docemarket - 24hrs;19/4/2026;8.68;0;0;0;0;0;0;-0.72;8.68;0;9.4;5.00%;0.00%;0.47;0;0;0;No;Pago en la aplicación;PedidosYa;Envío de tu local
1974714778;2docemarket - 24hrs;19/4/2026;4.7;0;0;0;1.28;0;0;0;3.82;1.48;5.3;5.00%;0.00%;0.27;0;3.82;0;No;Pago fuera de la aplicación;Tu Local;Envío de tu local
1974715488;2docemarket - 24hrs;19/4/2026;14.09;0;0;0;0;0;0;-0.52;14.09;0;14.61;5.00%;0.00%;0.73;0;0;0;No;Pago en la aplicación;PedidosYa;Envío de tu local
1974685097;2docemarket - 24hrs;19/4/2026;4.1;0;0;0;0;0;0;-0.7;4.1;0;4.8;5.00%;0.00%;0.24;0;4.8;0;No;Pago fuera de la aplicación;Tu Local;Envío de tu local
1974716064;2docemarket - 24hrs;19/4/2026;13.6;0;0;0;0;0;0;-0.5;13.6;0;14.1;5.00%;0.00%;0.71;0;14.1;0;No;Pago fuera de la aplicación;Tu Local;Envío de tu local
1974685353;2docemarket - 24hrs;19/4/2026;16.29;0;0;0;0;0;0;-0.7;16.29;0;16.99;5.00%;0.00%;0.85;0;16.99;0;No;Pago fuera de la aplicación;Tu Local;Envío de tu local
1974716243;2docemarket - 24hrs;19/4/2026;7.8;0;0;0;0;0;0;-0.5;7.8;0;8.3;5.00%;0.00%;0.42;0;8.3;0;No;Pago fuera de la aplicación;Tu Local;Envío de tu local
1974716295;2docemarket - 24hrs;19/4/2026;21.48;0;0;0;0;0;0;-0.7;21.48;0;22.18;5.00%;0.00%;1.11;0;22.18;0;No;Pago fuera de la aplicación;Tu Local;Envío de tu local
1974716354;2docemarket - 24hrs;19/4/2026;7.98;0;0;0;0;0;0;-0.7;7.98;0;8.68;5.00%;0.00%;0.43;0;8.68;0;No;Pago fuera de la aplicación;Tu Local;Envío de tu local
1974685500;2docemarket - 24hrs;19/4/2026;11.86;0;0;0;2.78;0;0;0;9.14;3.22;12.36;5.00%;0.00%;0.62;0;9.14;0;No;Pago fuera de la aplicación;Tu Local;Envío de tu local
1974685507;2docemarket - 24hrs;19/4/2026;8.7;0;0;0;0;0;0;-0.72;8.7;0;9.42;5.00%;0.00%;0.47;0;0;0;No;Pago en la aplicación;PedidosYa;Envío de tu local
1974716370;2docemarket - 24hrs;19/4/2026;19.99;0;0;0;0;0;0;-0.5;19.99;0;20.49;5.00%;0.00%;1.02;0;20.49;0;No;Pago fuera de la aplicación;Tu Local;Envío de tu local
1974689479;2doce Market - Valencia;19/4/2026;3.42;0;0;0;0;0;0;0;3.42;0;3.42;5.00%;5.00%;0.17;0.17;3.42;0;No;Pago fuera de la aplicación;Tu Local;Envío de PedidosYa
1974814531;2doce Market - Valencia;19/4/2026;12.45;0;0;0;0;0;0;0;12.45;0;12.45;5.00%;5.00%;0.62;0.62;12.45;0;No;Pago fuera de la aplicación;Tu Local;Envío de PedidosYa
1974800422;2docemarket;19/4/2026;30.21;0;0;0;0;0;0;0;30.21;0;30.21;5.00%;5.00%;1.51;1.51;0;0;No;Pago fuera de la aplicación;PedidosYa;Envío de PedidosYa
1975071275;2docemarket;19/4/2026;35;0;0;0;0;0;0;0;35;0;35;5.00%;5.00%;1.75;1.75;35;0;No;Pago fuera de la aplicación;Tu Local;Envío de PedidosYa
1975253030;2doce Market - Valencia;19/4/2026;20.58;0;0;0;0;0;0;0;20.58;0;20.58;5.00%;5.00%;1.03;1.03;20.58;0;No;Pago fuera de la aplicación;Tu Local;Envío de PedidosYa
1975247358;2doce Market - Valencia;19/4/2026;4.18;0;0;0;0;0;0;0;4.18;0;4.18;5.00%;5.00%;0.21;0.21;4.18;0;No;Pago fuera de la aplicación;Tu Local;Envío de PedidosYa
1975257707;2docemarket;19/4/2026;10.79;0;0;0;0;0;0;0;10.79;0;10.79;5.00%;5.00%;0.54;0.54;10.79;0;No;Pago fuera de la aplicación;Tu Local;Envío de PedidosYa
1975292871;2doce Market - Valencia;19/4/2026;6.27;0;0;0;0;0;0;0;6.27;0;6.27;5.00%;5.00%;0.31;0.31;0;0;No;Pago fuera de la aplicación;PedidosYa;Envío de PedidosYa
1975298588;2docemarket;19/4/2026;9.63;0;0;0;0;0;0;0;9.63;0;9.63;5.00%;5.00%;0.48;0.48;0;0;No;Pago en la aplicación;PedidosYa;Envío de PedidosYa
1975404670;2doce Market - Valencia;19/4/2026;41.67;0;0;0;0;0;0;0;41.67;0;41.67;5.00%;5.00%;2.08;2.08;41.67;0;No;Pago fuera de la aplicación;Tu Local;Envío de PedidosYa
1975406392;2docemarket;19/4/2026;14.61;0;0;0;0;0;0;0;14.61;0;14.61;5.00%;5.00%;0.73;0.73;14.61;0;No;Pago fuera de la aplicación;Tu Local;Envío de PedidosYa
1975508157;2docemarket;19/4/2026;25.82;0;0;0;0;0;0;0;25.82;0;25.82;5.00%;5.00%;1.29;1.29;25.82;0;No;Pago fuera de la aplicación;Tu Local;Envío de PedidosYa
1975508632;2docemarket;19/4/2026;13.81;0;0;0;0;0;0;0;13.81;0;13.81;5.00%;5.00%;0.69;0.69;13.81;0;No;Pago fuera de la aplicación;Tu Local;Envío de PedidosYa
1975605008;2docemarket;19/4/2026;24.61;0;0;0;0;0;0;0;24.61;0;24.61;5.00%;5.00%;1.23;1.23;24.61;0;No;Pago fuera de la aplicación;Tu Local;Envío de PedidosYa
1975608018;2docemarket;19/4/2026;7.6;0;0;0;0;0;0;0;7.6;0;7.6;5.00%;5.00%;0.38;0.38;7.6;0;No;Pago fuera de la aplicación;Tu Local;Envío de PedidosYa
1975749018;2docemarket;19/4/2026;50.96;0;0;0;0;0;0;0;50.96;0;50.96;5.00%;5.00%;2.55;2.55;0;0;No;Pago en la aplicación;PedidosYa;Envío de PedidosYa
1975750648;2docemarket;19/4/2026;44;0;0;0;0;0;0;0;44;0;44;5.00%;5.00%;2.2;2.2;44;0;No;Pago fuera de la aplicación;Tu Local;Envío de PedidosYa
1975809402;2docemarket;19/4/2026;30.81;0;0;0;0;0;0;0;30.81;0;30.81;5.00%;5.00%;1.54;1.54;0;0;No;Pago en la aplicación;PedidosYa;Envío de PedidosYa
1975824192;2docemarket;19/4/2026;3.5;0;0;0;0;0;0;0;3.5;0;3.5;5.00%;5.00%;0.18;0.18;3.5;0;No;Pago fuera de la aplicación;Tu Local;Envío de PedidosYa
1975846595;2docemarket;19/4/2026;10.21;0;0;0;1.87;0;0;0;8.04;2.17;10.21;5.00%;5.00%;0.51;0.51;8.04;0;No;Pago fuera de la aplicación;Tu Local;Envío de PedidosYa
1975847535;2docemarket;19/4/2026;6.5;0;0;0;0;0;0;0;6.5;0;6.5;5.00%;5.00%;0.33;0.33;6.5;0;No;Pago fuera de la aplicación;Tu Local;Envío de PedidosYa
1975856924;2docemarket;19/4/2026;10.01;0;0;0;0;0;0;0;10.01;0;10.01;5.00%;5.00%;0.5;0.5;10.01;0;No;Pago fuera de la aplicación;Tu Local;Envío de PedidosYa
1975924398;2docemarket;19/4/2026;24.82;0;0;0;0;0;0;0;24.82;0;24.82;5.00%;5.00%;1.24;1.24;24.82;0;No;Pago fuera de la aplicación;Tu Local;Envío de PedidosYa
1975926191;2docemarket;19/4/2026;43.37;0;0;0;0;0;0;0;43.37;0;43.37;5.00%;5.00%;2.17;2.17;43.37;0;No;Pago fuera de la aplicación;Tu Local;Envío de PedidosYa
1975962916;2docemarket;19/4/2026;5.79;0;0;0;0;0;0;0;5.79;0;5.79;5.00%;5.00%;0.29;0.29;5.79;0;No;Pago fuera de la aplicación;Tu Local;Envío de PedidosYa
1975965580;2docemarket;19/4/2026;6.06;0;0;0;0;0;0;0;6.06;0;6.06;5.00%;5.00%;0.3;0.3;6.06;0;No;Pago fuera de la aplicación;Tu Local;Envío de PedidosYa
1975973133;2docemarket;19/4/2026;6.5;0;0;0;0;0;0;0;6.5;0;6.5;5.00%;5.00%;0.33;0.33;6.5;0;No;Pago fuera de la aplicación;Tu Local;Envío de PedidosYa
